2.150105708245243, 0.00031622776601683794
2.4545454545454546, 0.0001467799267622069
2.7505285412262164, 0.00005179474679231202
3.0465116279069764, 0.000015505157798326253
3.342494714587738, 0.000004516082892291783
3.6469344608879495, 0.0000015085907086001762
3.951374207188161, 5.940315665725801e-7
4.2558139534883725, 2.2143083372247945e-7
4.551797040169133, 7.602429140842617e-8
4.847780126849894, 2.2758459260747865e-8
5.152219873150106, 7.002257787530572e-9
5.448202959830867, 2.03950046900506e-9
