5.665023387438377, 0.03704870200508175
5.713853114269492, 0.07801368120218906
5.7243166271618735, 0.09880847712077725
5.766868246257559, 0.1400619998934233
5.806683254289084, 0.22203364288402413
5.853366619501248, 0.35291486117544957
5.902196346332363, 0.5259975250034424
5.951026073163478, 0.7710620037944572
5.9998557999945925, 1.096806786989107
6.052173364456501, 1.5301604442917838
6.101003091287616, 2.0509902862350864
6.14983281811873, 2.777475776894672
6.216101733103814, 3.7400952479199128
6.26493145993493, 4.766875848442873
6.354917670809412, 8.20118512268481
6.428859828582244, 10.464682500870701
6.502104418828916, 13.740782047796795
6.578836846706381, 17.81891575186025
6.652081436953054, 22.842565706979723
6.725326027199726, 28.659455016525804
6.802058455077192, 35.80299924248434
6.878790882954657, 44.219648547433565
6.955523310832124, 53.309898625515444
7.0322557387095905, 65.52284935861049
7.108988166587055, 78.85439698408666
7.185720594464522, 94.3096206205696
7.2624530223419885, 111.51427783641742
7.339185450219454, 131.4478315810838
7.41591787809692, 153.98319237741308
7.4926503059743865, 180.00816020198653
7.569382733851852, 210.65005489692038
7.646115161729318, 245.74202440609866
7.7228475896067845, 281.6687232606795
7.79958001748425, 322.8477907067021
7.876312445361716, 373.1307906304392
7.9530448732391825, 429.4596046080462
8.02977730111665, 490.2069627318201
8.106509728994116, 563.6249341834659
8.18324215687158, 636.7108612146892
8.259974584749045, 720.7677359841896
8.336707012626512, 815.921575838495
8.413439440503979, 928.4404313535495
8.490171868381445, 1056.476088018771
8.566904296258912, 1189.7623018036297
8.643636724136377, 1352.4316372452918
8.720369152013843, 1518.323539775827
8.797101579891308, 1729.4995840857805
8.873834007768775, 1927.595479463261
9.131933992447525, 2494.26984107281
9.20866642032499, 2731.3679645505395
9.285398848202457, 3056.875045220335
9.362131276079921, 3399.9466690167505
9.438863703957388, 3730.8681363925953
9.515596131834855, 4085.513740294481
9.592328559712321, 4515.8347032648935
9.669060987589788, 4934.848149813892
9.745793415467253, 5342.62835693381
9.822525843344717, 5796.117156766905
9.899258271222184, 6216.7548406481765
9.97599069909965, 6786.548990650556
10.052723126977117, 7263.978589698265
10.129455554854584, 7856.06769961878
10.206187982732049, 8365.236751105047
10.282920410609515, 8990.955365899361
10.35965283848698, 9411.20978733273
10.422433915841271, 9597.321299989728
6.305343511450381, 5.956558979330615
6.32824427480916, 6.918457428111851
8.96946564885496, 2125.321405227846
9.053435114503817, 2289.4696685986623
